airport_ident,latitude,longitude
CYQW,52.76814937591553,-108.24499893188477
CYQX,48.94296646118164,-54.565849939982094
CYQY,46.16059970855713,-60.045074462890625
CYQZ,53.026100158691406,-122.510498046875
CYRB,74.71689987182617,-94.9693489074707
CYRC,48.52083841959635,-71.05248896280925
CYRI,47.76445007324219,-69.58489990234375
CYRJ,48.52000045776367,-72.26554870605469
CYRL,51.06694984436035,-93.79305267333984
CYRM,52.42975044250488,-114.90400314331055
CYRO,45.4606819152832,-75.6433219909668
CYRP,45.319149017333984,-76.02220153808594
CYRQ,46.35274887084961,-72.67940139770508
CYRT,62.81139945983887,-92.11584854125977
CYRV,50.96665000915527,-118.18300247192383
CYSA,43.41557502746582,-80.93659973144531
CYSB,46.626325607299805,-80.79817581176758
CYSC,45.43850135803223,-71.69134902954102
CYSG,46.09634971618652,-70.71464920043945
CYSH,44.945387840270996,-37.971309661865234
CYSJ,45.31832504272461,-65.88947677612305
CYSL,47.15730094909668,-67.83629989624023
CYSM,60.02282524108887,-111.95924949645996
CYSN,43.19128290812174,-79.17428207397461
CYSP,48.75529861450195,-86.34444808959961
CYSR,72.98124694824219,-84.61394882202148
CYSU,46.44009971618652,-63.83379999796549
CYSW,49.83334922790527,-114.88350296020508
CYSY,71.99385070800781,-125.24250030517578
CYSZ,49.119998931884766,-66.52914810180664
CYTA,45.864450454711914,-77.25170135498047
CYTE,64.22999954223633,-76.52669906616211
CYTF,48.508750915527344,-71.64195251464844
CYTH,55.801724433898926,-97.85944938659668
CYTN,45.61115074157715,-62.622225761413574
CYTR,44.11642265319824,-77.53061103820801
CYTS,48.57012462615967,-81.37550163269043
CYTZ,43.628016789754234,-79.39581553141277
CYUB,69.43330001831055,-133.0260009765625
CYUL,45.46747016906738,-73.74360529581706
CYUT,66.52140045166016,-86.22470092773438
CYUX,68.77614974975586,-81.24364852905273
CYUY,48.205801010131836,-78.83530044555664
CYVB,48.0710506439209,-65.46019744873047
CYVC,55.15052509307861,-105.26525115966797
CYVG,53.356000900268555,-110.82350158691406
CYVK,50.24804878234863,-119.33049774169922
CYVM,67.5465545,-64.031563
CYVO,48.05324935913086,-77.78264999389648
CYVP,58.096924781799316,-68.4233512878418
CYVQ,65.28165054321289,-126.79800033569336
CYVR,49.19177532196045,-123.18787574768066
CYVT,55.84042549133301,-108.4277515411377
CYVV,44.74315071105957,-81.10820007324219
CYWA,45.95195007324219,-77.31904983520508
CYWG,49.908217112223305,-97.23458353678386
CYWK,52.922725677490234,-66.86467361450195
CYWL,52.1825008392334,-122.05350112915039
CYWM,54.74320030212402,-113.2040023803711
CYWV,52.79585075378418,-110.85749816894531
CYWY,63.209449768066406,-123.4370002746582
CYXC,49.61149978637695,-115.78249740600586
CYXD,53.57210063934326,-113.51550102233887
CYXE,52.17370956994628,-106.70043288146972
CYXH,50.01735019683838,-110.71974754333496
CYXJ,56.23842430114746,-120.73999977111816
CYXK,48.478050231933594,-68.49679946899414
CYXL,50.11594200134277,-91.9033145904541
CYXP,66.1449966430664,-65.71364974975586
CYXR,47.69497585296631,-79.85257530212402
CYXS,53.88926569620768,-122.67383321126302
CYXT,54.46602535247803,-128.58074951171875
CYXU,43.03647422790527,-81.15065002441406
CYXX,49.024183909098305,-122.36899948120117
CYXY,60.71221669514974,-135.06716664632162
CYXZ,47.96665000915527,-84.78669738769531
CYYB,46.36514981587728,-79.42290115356445
CYYC,51.11708736419678,-114.01224994659424
CYYD,54.82485008239746,-127.18249893188477
CYYE,58.83625030517578,-122.59524917602539
CYYF,49.46124839782715,-119.60149765014648
CYYG,46.29217529296875,-63.12227535247803
CYYH,69.54615020751953,-93.57610321044922
CYYJ,48.64731661478678,-123.42683283487956
CYYL,56.86245059967041,-101.07299995422363
CYYN,50.29179977416992,-107.69224934741212
CYYO,51.80890083312988,-104.16900253295898
CYYQ,58.74397563934326,-94.0638484954834
CYYR,53.31882572174072,-60.42390060424805
CYYT,47.620299657185875,-52.745848973592125
CYYU,49.41412353515625,-82.4674243927002
CYYW,50.293399810791016,-88.91345024108887
CYYY,48.60725021362305,-68.20922470092773
CYYZ,43.675740814208986,-79.62732620239258
CYZD,43.74292469024658,-79.46652412414551
CYZE,45.885250091552734,-82.5677490234375
CYZF,62.46565055847168,-114.44125175476074
CYZH,55.29330062866211,-114.77799987792969
CYZP,53.25429916381836,-131.81400299072266
CYZR,42.99930000305176,-82.3078498840332
CYZS,64.19330215454102,-83.35944747924805
CYZT,50.680782867594395,-127.36783470035807
CYZU,54.143850326538086,-115.7869987487793
CYZV,50.223883310953774,-66.26750055948894
CYZW,60.172800064086914,-132.7429962158203
CYZX,44.98314952850342,-64.91757583618164
CYZY,55.30430030822754,-123.13199996948242
CZ-0192,49.97735023498535,16.185150146484375
CZ-0193,49.92241096496582,12.724627017974854
CZAM,50.68280029296875,-119.22850036621094
CZBA,43.441524505615234,-79.84984970092773
CZBB,49.074816385904946,-123.00800069173177
CZBF,47.6296501159668,-65.73894882202148
CZBM,45.29086779730225,-72.74118620349121
CZFA,62.20750045776367,-133.3759994506836
CZFM,67.4069025,-134.8597565
CZGF,49.01530075073242,-118.43000030517578
CZHP,55.39360046386719,-116.47550201416016
CZJN,52.11845016479492,-101.23600006103516
CZML,51.736650466918945,-121.33349990844727
CZMT,54.02479934692383,-132.11749267578125
CZNL,49.494001388549805,-117.30049896240234
CZPC,49.520599365234375,-113.99700164794922
CZST,55.93545150756836,-129.98399353027344
CZUC,49.42959976196289,-91.71789932250977
CZUM,53.562599182128906,-64.10594940185547
CZVL,53.67004108428955,-113.85794258117676
D03,46.30679893493652,-98.93885040283203
D06,48.29265022277832,-97.39409637451172
D15,43.64445114135742,-84.98200225830078
D20,43.11249923706055,-82.78739929199219
D24,47.659400939941406,-99.66415023803711
D29,48.61855125427246,-97.177001953125
D32,45.5987491607666,-95.53750228881836
D38,42.90719985961914,-77.32120132446289
D41,48.4609489440918,-96.86575317382812
D49,48.89859962463379,-102.79199981689453
D58,45.414849281311035,-101.0840015411377
D61,48.359174728393555,-100.39550018310547
D63,40.492048263549805,-123.5979995727539
D65,43.43410110473633,-98.39879989624023
D81,47.826351165771484,-96.25904846191406
D90,44.92505073547363,-85.06677627563477
DA10,26.574425220489502,8.484752416610718
DA11,30.879149436950684,-3.0677250623703003
DA12,32.89850044250488,0.524680495262146
DA13,28.881200313568115,-5.823444962501526
DA14,35.906874656677246,0.14868525415658945
DA15,34.897199630737305,0.15169449895620346
DA16,27.584933280944824,-7.500016689300537
DAAB,36.50469970703125,2.812614917755127
DAAD,35.332777,4.2059525
DAAE,36.71179962158203,5.069864988327026
DAAF,27.062350273132324,1.1111000180244446
DAAG,36.69752502441406,3.2130799889564514
DAAJ,24.28452491760254,9.456364870071411
DAAK,36.54584884643555,2.876320004463196
DAAN,26.710049629211426,0.2856695055961609
DAAP,26.72350025177002,8.622650146484375
DAAQ,35.52544975280762,2.878744959831238
DAAS,36.178486,5.3299164999999995
DAAT,22.810375213623047,5.444399952888489
DAAV,36.795101165771484,5.873605012893677
DAAY,33.52840042114258,-0.24073825776576996
DAAZ,35.752201080322266,0.6262724995613098
DABB,36.82932472229004,7.813747406005859
DABC,36.27605062640381,6.620277470779419
DABS,35.431405,8.12229125
DABT,35.75209999084473,6.308589935302734
DAFH,32.931373596191406,3.310320019721985
DAOB,35.34115028381348,1.4631449580192566
DAOE,35.73710060119629,-0.8044305145740509
DAOF,27.700375,-8.1671
DAOI,36.2150555,1.33780825
DAOL,35.542449951171875,-0.5322720110416412
DAON,35.013349533081055,-1.4571999907493591
DAOO,35.62109661102295,-0.624842494726181
DAOR,31.645724296569824,-2.2698625326156616
DAOS,35.17179870605469,-0.5932765007019043
DAOV,35.20775032043457,0.14714299887418747
DAOY,33.721903,1.0924865000000001
DATG,19.5604945,5.749556999999999
DATM,21.378194,0.928814
DAUA,27.837650299072266,-0.1863889992237091
DAUB,34.793399810791016,5.738310098648071
DAUE,30.577274799346924,2.8642375469207764
DAUG,32.38529968261719,3.8018100261688232
DAUH,31.672900199890137,6.140455007553101
DAUI,27.25100040435791,2.512019991874695
DAUK,33.07335090637207,6.089580059051514
DAUL,33.76437473297119,2.9283474683761597
DAUO,33.51142406463623,6.776769995689392
DAUT,29.2367000579834,0.27597250044345856
DAUU,31.917450546539307,5.412892483901977
DAUZ,28.057599949645997,9.640930008163453
DBBB,6.357224941253662,2.3843499422073364
DE-0076,47.62389945983887,11.183749675750732
DE-0478,48.60889775,9.473236
DE49,38.63749885559082,-75.35529708862305
DFFD,12.35221004486084,-1.511537492275238
DFOO,11.16004991531372,-4.33096981048584
DGAA,5.605185031890869,-0.1667860001325607
DGLE,9.55718994140625,-0.863213986158371
DGLW,10.08264970779419,-2.507694959640503
DGSI,6.714560031890869,-1.5908200144767761
DGSN,7.361829996109009,-2.328755021095276
DGTK,4.896054983139038,-1.7747550010681152
DIAP,5.261384963989258,-3.9262949228286743
DIBK,7.738800048828125,-5.073665142059326
DIDL,6.792809963226318,-6.473184823989868
DIKO,9.38718032836914,-5.556664943695068
DIMN,7.272069931030273,-7.587364912033081
DISP,4.74671483039856,-6.660815000534058
DIYO,6.903165102005005,-5.365580081939697
DN50,9.884650230407715,6.81862998008728
DN51,7.457234859466553,6.461129903793335
DN53,10.598949909210205,7.448705196380615
DN54,10.920100212097168,11.501150131225586
DN55,4.642175197601318,7.949039936065674
DN56,5.6253252029418945,5.192384958267212
DN57,13.007400035858154,7.657789945602417
DNAA,9.006789684295654,7.263175010681152
DNAK,7.246784925460815,5.301000118255615
DNBE,6.316580057144165,5.5990049839019775
DNCA,4.976049900054932,8.347294807434082
DNEN,6.474050045013428,7.561604976654053
DNGU,12.171649932861328,6.696110010147095
DNIB,7.362419843673706,3.9783449172973633
DNIL,8.440114974975586,4.493970155715942
DNIM,5.427145004272461,7.20602011680603
DNJO,9.639824867248533,8.86908483505249
DNKA,10.695850372314453,7.320144891738892
DNKN,12.047775030136108,8.524852514266968
DNMA,11.855199813842773,13.081299781799316
DNMK,7.703880071640015,8.613940238952637
DNMM,6.577379941940308,3.3213499784469604
DNMN,9.652339935302734,6.462350130081177
DNPO,5.015455007553101,6.9495251178741455
DNSO,12.915899753570557,5.206894874572754
DNYO,9.263722658157349,12.431250095367432
DNZA,11.130199999999999,7.685715
DRRM,13.502500057220459,7.126754999160767
DRRN,13.48393425,2.1863859999999997
DRRT,14.875699996948242,5.265360116958618
DRZA,16.96595001220703,8.000155210494995
DRZD,18.968700408935547,12.868649959564209
DRZF,13.372900009155273,12.626699924468994
DRZI,19.068355560302734,8.415255069732666
DRZR,13.778950214385986,8.983759880065918
DT70,33.35024833679199,10.444000244140625
DTG,41.13335037231445,-88.44095039367676
DTKA,36.98050117492676,8.87530517578125
DTMB,35.757850646972656,10.754000186920166
DTNH,36.075700759887695,10.438599586486816
DTTA,36.85124969482422,10.230024814605713
DTTB,37.24472427368164,9.792762517929077
DTTD,32.306100845336914,10.382100105285645
DTTF,34.42210006713867,8.822514533996582
DTTG,33.87689971923828,10.103299617767334
DTTI,36.72134971618652,9.943150043487549
DTTJ,33.875450134277344,10.777149677276611
DTTR,31.703750610351562,9.25436019897461
DTTX,34.71795082092285,10.690999984741211
DTTZ,33.93960189819336,8.101059913635254
DXNG,9.767330169677734,1.0912500023841858
DXXX,6.1657350063323975,1.2541449666023254
DZ-0016,26.393590500000002,5.325405
E27,38.39234924316406,-121.33050155639648
E36,38.92099952697754,-120.86499786376952
E53,43.84625053405762,-83.04679870605469
E55,38.80160140991211,-123.53049850463867
E68,33.08515167236328,-112.1614990234375
E70,29.602399826049805,-97.99055099487305
E79,36.84015083312988,-119.86949920654297
EBAW,51.190101623535156,4.462910175323486
EBBE,50.75660037994385,4.768739938735962
EBBL,51.16769981384277,5.470917582511902
EBBR,50.89986673990885,4.492575009663899
EBBX,49.88724899291992,5.228860139846802
EBCI,50.4608635,4.4563144999999995
EBCV,50.57674980163574,3.8387300968170166
EBFN,51.09025001525879,2.652935028076172
EBFS,50.24084949493408,4.648790001869202
EBKT,50.81864929199219,3.2086600065231323
EBLG,50.63815116882324,5.443127512931824
EBLN,50.57950019836426,4.791049957275391
EBOS,51.19872570037842,2.8720275163650513
EBSL,50.947500228881836,5.59055495262146
EBST,50.791900634765625,5.201669931411743
EBSU,50.034950256347656,5.441114902496338
EBUL,51.14509963989258,3.4780449867248535
EBWE,51.39475059509277,4.960195064544678
EBZR,51.26555061340332,4.754724979400635
EC-0003,-3.4351600408554077,-79.97784805297852
EDAB,51.19337463378906,14.516249895095825
EDAC,50.98268508911133,12.507499694824219
EDAD,51.83180046081543,12.1840500831604
EDAE,52.19735145568848,14.585700035095215
EDAH,53.87884998321533,14.1489999294281
EDAK,51.3080997467041,13.554949760437012
EDAM,51.36300086975098,11.940850257873535
EDAQ,51.55200004577637,12.052649974822998
EDAU,51.29522514343262,13.352550029754639
EDAV,52.82715034484863,13.69350004196167
EDAX,53.306400299072266,12.75314998626709
EDAY,52.57972526550293,13.916125297546387
EDAZ,52.20522594451904,13.158874988555908
EDBC,51.85594940185547,11.417999744415283
EDBF,52.793500900268555,12.760300159454346
EDBH,54.338924407958984,12.709900140762329
EDBJ,50.915099143981934,11.713849782943726
EDBK,52.91867542266846,12.424975156784058
EDBM,52.074167180053706,11.626699826431274
EDBN,53.60222816467285,13.30605936050415
EDBR,51.363149642944336,14.949999809265137
EDBT,51.3786506652832,11.437099933624268
EDBW,52.631900787353516,13.77554988861084
EDCA,53.83239936828613,13.669450044631958
EDCD,51.890151023864746,14.532725095748901
EDCG,54.383493423461914,13.325326442718506
EDCM,51.297325134277344,14.12720012664795
EDCO,51.2677001953125,10.634850025177002
EDCP,54.157798767089844,13.77269983291626
EDCY,51.5788516998291,14.139100074768066
EDDB,52.361999461364746,13.499675026321412
EDDC,51.13332748413086,13.766598224639893
EDDE,50.9798105,10.958102499999999
EDDF,50.03262547747803,8.540639929504394
EDDG,52.134700775146484,7.68503999710083
EDDH,53.6337251663208,9.985304832458496
EDDK,50.865800857543945,7.138903299967448
EDDL,51.28939914703369,6.766645073890686
EDDM,48.35379981994629,11.786100149154663
EDDN,49.49869918823242,11.077600002288818
EDDP,51.422607421875,12.236023902893066
EDDR,49.21525001525879,7.113080024719238
EDDS,48.689849853515625,9.221965312957764
EDDV,52.462250399454746,9.686543396606446
EDDW,53.04574966430664,8.788985013961792
EDFE,49.95987415313721,8.644104957580566
EDFH,49.94580078125,7.261085033416748
EDFM,49.47292518615723,8.514365196228027
EDFN,50.8743285,8.8147845
EDFQ,51.0353505,8.68086
EDFV,49.606833140055336,8.36799669265747
EDFZ,49.968250250000004,8.148285000000001
EDGE,50.99220085144043,10.476250171661379
EDGS,50.70796648661295,8.082181612650553
EDHI,53.53594970703125,9.837075233459473
EDHK,54.38042449951172,10.144675254821777
EDHL,53.80483627319336,10.716769695281982
EDJA,47.988800048828125,10.239449977874756
EDKN,7.371637,51.124657
EDKV,50.405900955200195,6.528084993362427
EDKZ,51.10034942626953,7.602960109710693
EDLA,51.48374938964844,7.900104999542236
EDLE,51.40299987792969,6.939655065536499
EDLF,51.334075927734375,6.359906911849976
EDLI,51.964799880981445,8.544834613800049
EDLN,51.230350494384766,6.504499912261963
EDLP,51.61404991149902,8.616384983062744
EDLR,51.68827,8.775065
EDLS,51.9958495,6.84039
EDLV,51.60244941711426,6.14213490486145
EDLW,51.519100189208984,7.614444971084595
EDMA,48.424224853515625,10.934250116348267
EDMB,48.11040115356445,9.762040138244629
EDME,48.395999908447266,12.72160005569458
EDMN,48.108848571777344,10.5243501663208
EDMO,48.081600189208984,11.28345012664795
EDMS,48.90085029602051,12.516649723052979
EDMU,48.56939506530762,10.358274936676025
EDMV,48.63520050048828,13.195650100708008
EDNL,47.85904884338379,10.014599800109863
EDNY,47.67130088806152,9.51149034500122
EDON,52.612998962402344,14.242649555206299
EDOP,53.42700004577637,11.783449649810791
EDOV,52.628950119018555,11.817399740219116
EDPA,48.77760028839111,10.264599800109863
EDQA,49.92077445983887,10.914725065231323
EDQC,50.262451171875,10.995800018310547
EDQD,49.98494911193848,11.64045000076294
EDQE,49.79400062561035,11.132799863815308
EDQG,49.64807891845703,9.966111183166504
EDQI,49.6052,11.283575
EDQK,50.135000228881836,11.459149837493896
EDQL,50.14806365966797,11.046907901763916
EDQM,50.28865051269531,11.854050159454346
EDQR,50.03970527648926,10.822760581970215
EDQT,50.018083572387695,10.529646873474121
EDQY,50.23061180114746,10.995376110076904
EDRB,49.94499969482422,6.56418514251709
EDRG,49.73240089416504,7.336820125579834
EDRK,50.32514953613281,7.527860164642334
EDRT,49.86334991455078,6.7888898849487305
EDRY,49.30305099487305,8.450654983520508
EDRZ,49.20950126647949,7.400655031204224
EDSA,48.249784500000004,9.063091
EDSB,48.779348373413086,8.080505847930908
EDSN,47.97684860229492,8.90516471862793
EDTB,48.79269981384277,8.188130140304565
EDTD,47.97410011291504,8.522185325622559
EDTF,48.02265,7.83258
EDTG,47.90267562866211,7.618367552757263
EDTL,48.36924934387207,7.827724933624268
EDTM,48.053850173950195,9.372835159301758
EDTY,49.11847400665283,9.785239696502686
EDUB,52.438499450683594,12.458199977874756
EDUF,51.547950744628906,13.229050159454346
EDUS,51.60717487335205,13.739550113677979
EDUT,53.02880096435547,13.516249656677246
EDUW,53.922248499999995,13.21875
EDVE,52.31857490539551,10.556995153427124
EDVK,51.41224988301595,9.380905151367188
EDVM,52.17984962463379,9.945664882659912
EDWB,53.50522518157959,8.573577404022217
EDWE,53.391252517700195,7.227330923080444
EDWF,53.27159881591797,7.442299842834473
EDWH,8.3125355,53.068622500000004
EDWI,53.5043249130249,8.052695035934448
EDWR,53.59348360697428,6.710589965184529
EDWY,53.70685005187988,7.230245113372803
EDXF,54.77245076497396,9.37738831837972
EDXJ,54.50995063781738,9.138290405273438
EDXR,54.21957492828369,9.601540088653564
EDXW,54.91242504119873,8.341532468795776
EEEI,59.26030158996582,24.208499908447266
EEKA,58.99074935913086,22.830849647521973
EEKE,58.23155212402344,22.511179447174072
EEPU,58.420734499999995,24.475421
EERD,58.08458137512207,25.897639274597168
EES,23.973650296529133,35.46078364054362
EETN,59.413256000000004,24.836558
EETU,58.30740165710449,26.6868896484375
EFAA,67.6037483215332,23.972399711608887
EFAL,62.55470085144043,23.570799827575684
EFET,68.36260223388672,23.42434978485107
EFEU,61.11614990234375,22.201350212097168
EFFO,60.804100036621094,23.651599884033203
EFHA,61.85605049133301,24.786649703979492
EFHF,60.25297546386719,25.045175075531006
EFHK,60.320383071899414,24.952283541361492
EFHM,61.68959999084473,23.073699951171875
EFHN,59.84830093383789,23.085949897766113
EFHV,60.65587520599365,24.879150390625
EFII,63.63059997558594,27.124199867248535
EFIK,60.46257495880127,23.6539249420166
EFIM,61.24912452697754,28.90364980697632
EFIT,62.16615104675293,30.073649406433105
EFIV,68.60659980773926,27.419224739074707
EFJM,61.77790069580078,22.71412467956543
EFJO,62.65875053405762,29.613999843597412
EFJY,62.39949989318848,25.678250312805176
EFKA,63.12709999084473,23.0514497756958
EFKE,65.78189849853516,24.582449913024902
EFKI,64.28544998168945,27.692399978637695
EFKJ,62.4635009765625,22.391550064086914
EFKK,63.720624923706055,23.13972520828247
EFKM,66.71289825439453,27.15679931640625
EFKO,64.22859954833984,23.82639980316162
EFKS,65.98740005493164,29.23979949951172
EFKT,67.70100021362305,24.846850395202637
EFKU,63.00694942474365,27.798699855804443
EFKY,60.574501037597656,26.89459991455078
EFLA,61.14653325634765,25.693183571716308
EFLL,63.39999961853027,27.480649948120117
EFLN,63.51194953918457,29.629149436950684
EFLP,61.0445499420166,28.144400596618652
EFMA,60.12220001220703,19.898149490356445
EFME,62.94670104980469,23.51889991760254
EFMI,61.686750411987305,27.20164966583252
EFNS,60.52000045776367,24.832900047302246
EFNU,60.33205032348633,24.292725086212158
EFOU,64.93004989624023,25.354549407958984
EFPI,61.24590015411377,22.19267463684082
EFPO,61.461174964904785,21.79925012588501
EFPR,60.484100341796875,26.590499877929688
EFPU,65.40240097045898,26.968449592590332
EFPY,63.727699279785156,25.9306001663208
EFRA,63.42584991455078,28.125100135803223
EFRH,64.68804931640625,24.695799827575684
EFRN,62.06549835205078,28.35650062561035
EFRO,66.56480026245117,25.8304500579834
EFRY,60.743324279785156,24.11805009841919
EFSA,61.943050384521484,28.94509983062744
EFSE,61.063249588012695,26.796774864196777
EFSI,62.69064140319824,22.83540916442871
EFSO,67.3949966430664,26.619150161743164
EFTO,60.07915115356445,24.171799659729004
EFTP,61.41415023803711,23.60439968109131
EFTS,61.77334976196289,24.026999473571777
EFTU,60.51409912109375,22.262800216674805
EFUT,60.896400451660156,26.938349723815918
EFVA,63.050649642944336,21.76219940185547
EFVR,62.173301696777344,27.865999221801758
EFVT,63.397701263427734,24.03070068359375
EFYL,64.05440139770508,24.722450256347656
EG73,57.75774955749512,-3.941949963569641
EG74,52.4869499206543,-1.1306650042533875
EGAA,54.65390110015869,-6.220007419586182
EGAB,54.39860153198242,-7.651664972305298
EGAC,54.61815071105957,-5.872575044631958
EGAE,55.04232597351074,-7.161877393722534
EGAH,-75.59629821777344,-26.260899543762207
EGBB,52.45599937438965,-1.7504149675369263
EGBE,52.36994934082031,-1.4794250130653381
EGBG,52.60618019104004,-1.0303750038146973
EGBJ,51.89320061376953,-2.1655383109029134
EGBN,52.91987419128418,-1.0772199928760529
EGBO,52.51763343811035,-2.26152503490448
EGBP,51.668100357055664,-2.056754946708679
EGBT,52.0403,-1.09549
EGBW,52.190674781799316,-1.6145150065422058
EGCC,53.34714984893799,-2.28388249874115
EGCD,53.337900161743164,-2.1491650342941284
EGCK,53.10304927825928,-4.338624954223633
EGCN,53.474748611450195,-1.0044445097446442
EGCW,52.62849998474121,-3.1533799171447754
EGDC,51.08715057373047,-4.150429964065552
EGDL,51.50539970397949,-1.9924449622631073
EGDM,51.15312385559082,-1.7410374879837036
EGDO,49.99749946594238,-5.228334903717041
EGDR,50.08600044250488,-5.254260142644246
EGDX,51.40520095825195,-3.433465003967285
EGDY,51.008599281311035,-2.6416425108909607
EGEC,55.43720054626465,-5.686389923095703
EGEO,56.46374702453613,-5.399863004684448
EGFA,52.115299224853516,-4.556945085525513
EGFE,51.833550453186035,-4.961969971656799
EGFF,51.396650314331055,-3.3433350324630737
EGFH,51.6028995513916,-4.06914758682251
EGGD,51.38265037536621,-2.7190849781036377
EGGP,53.33365058898926,-2.8493549823760986
EGGW,51.87460136413574,-0.36844149231910706
EGHC,50.102477073669434,-5.672479033470154
EGHD,50.42267417907715,-4.109034895896912
EGHE,49.91332530975342,-6.291865110397339
EGHF,50.81454983333333,-1.203429
EGHH,50.780099868774414,-1.8423599600791931
EGHI,50.950300216674805,-1.3568100333213806
EGHL,51.18760108947754,-1.0336099863052368
EGHQ,50.44075012207031,-4.995394945144653
EGJA,49.70686721801758,-2.2146716117858887
EGJB,49.43494987487793,-2.601970076560974
EGJJ,49.207950592041016,-2.1953049898147583
EGKA,50.835866928100586,-0.29460249841213226
EGKB,51.32675075531006,0.03292824979871505
EGKC,50.80137062072754,-0.6591439843177795
EGKK,51.148749351501465,-0.19247224926948545
EGKR,51.214142481486,-0.13932166745265323
EGLC,51.50525093078613,0.055030498653650256
EGLF,51.275699615478516,-0.7766029834747314
EGLJ,51.6776008605957,-1.07676500082016
EGLK,51.32390022277832,-0.8474999964237213
EGLL,51.471275329589844,-0.4608847498893737
EGLM,51.499338842559816,-0.7736372909311567
EGMC,51.5713996887207,0.6956319808959961
EGMD,50.95595073699951,0.9377719908952712
EGMH,51.34214973449707,1.3461950421333313
EGNB,53.720425605773926,-0.564791738986969
EGNC,54.93835258483887,-2.8108260234196982
EGNE,53.2791493733724,-0.9590741594632467
EGNH,53.772284189860024,-3.033838391304016
EGNJ,53.57544994354248,-0.34816575050354
EGNL,54.128783543904625,-3.263131618499756
EGNM,53.86590003967285,-1.6605700254440308
EGNO,53.7431755065918,-2.8868749737739563
EGNR,53.1781005859375,-2.977634906768799
EGNS,54.08251683451334,-4.626770007019043
EGNT,55.03790092468262,-1.6898049712181091
EGNV,54.50920104980469,-1.4294050335884094
EGNX,52.83100128173828,-1.3281199932098389
EGOD,52.80839983622233,-4.128236691157023
EGOE,52.87335014343262,-2.5323950052261353
EGOQ,53.259498596191406,-4.37379002571106
EGOS,52.795350074768066,-2.6687249541282654
EGOV,53.24858283996582,-4.536424875259399
EGOW,53.58002471923828,-3.058894991874695
EGPA,58.95838292439779,-2.9032183090845742
EGPB,59.87813377380371,-1.2914216717084248
EGPC,58.45784950256348,-3.0929824709892273
EGPD,57.20312547683716,-2.1992799937725067
EGPE,57.54302501678467,-4.050940036773682
EGPF,55.87190055847168,-4.434834957122803
EGPG,55.974657,-3.9754319999999996
EGPH,55.948516845703125,-3.356540004412333
EGPI,55.683899879455566,-6.261155009269714
EGPK,55.50264930725098,-4.588102459907532
EGPL,57.48132514953613,-7.3630698919296265
EGPM,60.43264961242676,-1.2961049675941467
EGPN,56.452449798583984,-3.025830030441284
EGPO,58.21494960784912,-6.329750061035156
EGPU,56.50190035502116,-6.87281330426534
EGQB,79.05,-58.25
EGQK,57.64945030212402,-3.5606000423431396
EGQL,56.37495040893555,-2.8641124963760376
EGQS,57.706674575805664,-3.33289498090744
EGSC,52.204400380452476,0.1770839989185333
EGSF,52.466800689697266,-0.25284724682569504
EGSH,52.6773748369751,1.2851525209712982
EGSS,51.885149002075195,0.2349844947457313
EGSU,52.09087562561035,0.13187500089406962
EGSX,51.723525047302246,0.15453549474477765
EGSY,53.394248962402344,-1.3884850144386292
EGTB,51.611065333333336,-0.8076941666666667
EGTC,52.07132434844971,-0.6186430007219315
EGTE,50.73487377166748,-3.4163224697113037
EGTG,51.51940155029297,-2.590245008468628
EGTK,51.83620065057373,-1.318174632739067
EGTP,50.33014933268229,-5.178380012512207
EGTU,50.86193339029948,-3.2339449723561606
EGUB,51.616774559020996,-1.0947200059890747
EGUL,52.40945053100586,0.5610149800777435
EGUN,52.36149978637695,0.48808351159095764
EGUO,51.44177532196045,-2.2825725078582764
EGUW,52.127450942993164,0.9561654925346375
EGUY,52.35697555541992,-0.10945150069892401
EGVA,51.68349838256836,-1.7900000214576721
EGVN,51.75,-1.5829600095748901
EGVO,51.23414993286133,-0.9427570104598999
EGWC,52.64054870605469,-2.305275082588196
EGWU,51.55270004272461,-0.4195930063724518
EGXC,53.093149185180664,-0.16612799465656275
EGXD,54.140174865722656,-1.4187175035476685
EGXE,54.29254913330078,-1.5353950262069702
EGXG,53.83592510223389,-1.1966300010681152
EGXH,52.34284973144531,0.7730084955692291
EGXJ,52.73575019836426,-0.6487194895744324
EGXP,53.30794906616211,-0.5508304834365845
EGXT,52.61310005187988,-0.47608350217342377
EGXU,54.0491247177124,-1.2527824938297272
EGXW,53.16615104675293,-0.523906022310257
EGXY,53.0204168955485,-0.9143873353799185
EGXZ,54.20567512512207,-1.3814074993133545
EGYD,53.02896626790365,-0.489978830019633
EGYE,52.96119944254557,-0.559750497341156
EGYM,52.64764976501465,0.5540870130062103
EGYP,-51.82065010070801,-58.45009899139404
EHAM,52.31487528483073,4.758074164390564
EHBD,51.25619888305664,5.60194993019104
EHBK,50.911298751831055,5.76963996887207
EHDL,52.0680005,5.876034000000001
EHDP,51.516998291015625,5.861999988555908
EHDR,53.119150161743164,6.129719972610474
EHEH,51.45014953613281,5.374510049819946
EHGG,53.12202548980713,6.579132437705994
EHGR,51.565725326538086,4.934689998626709
EHKD,52.9234504699707,4.780630111694336
EHLE,52.454898834228516,5.517805099487305
EHLW,53.226924896240234,5.75362503528595
EHOW,53.20886,7.033295
EHRD,51.957448959350586,4.441659927368164
EHSB,52.12719917297363,5.276484966278076
EHTE,52.24324989318848,6.048749923706055
